Site	abs.f420.5	Alk	Altitude	ARO_uppstream	pH	TOC	Tot.N_ps	TP	Turbidity	LC_Urban
VDFK011_08	0.247417965607116	0.115749042568285	1.93770506136152	1.26898139628505	6.48752424242423	2.69491757676651	6.35563555853246	12.9345068181818	2	0
VDFK005_08	0.214556350250071	0.15492177021574	1.88167945212704	1.69555786079634	6.77701775432902	2.64912478777115	6.2631947815733	11.5328583333333	2	0.4
VDFK004_08	0.214506754401817	0.11642300011607	1.85601087126303	0.707848296256166	6.564	2.56265267448405	6.07058167271641	10.1607977272727	2	0
VDFK023_08	0.207054072857344	0.171662590195553	1.89286414202015	1.15878230575197	6.85929598484847	2.58078373564233	6.38624123704354	11.5779371212121	2	0
W3_08	0.182792457807428	0.412623522241235	1.9828477995681	1.61378323172225	7.08709216450215	2.64772715177359	7.48421251686683	25.2566611208235	2	0
FF1_06	0.131905070879939	0.47933495667462	1.85881051916441	2.09428528100148	7.3	2.4423470353692	6.96715562226358	11	2	0
C6_L_07	0.119477931841353	1.49962304642689	1.31050618620479	1.50597690267938	7.6	2.484906649788	8.1318247850072	146	2	0
I28_L_07	0.0717637364997998	1.80500469597808	1.50330099800484	1.04952637739778	8	2.19722457733622	9.16962253869762	100	2	0
E21_L_07	0.0677452231269522	1.78674692740451	1.74370633586132	1.36413838634931	8	1.94591014905531	9.25922576970599	78	2	0
O18_L_07	0.148708171722368	1.65822807660353	1.6524030880939	1.16913396375619	7.9	2.56494935746154	8.68287710705717	237	2.86	0
M36_L_07	0.150314330440225	1.27815220250019	1.39736348117304	1.1947055233183	7.7	2.484906649788	9.08262063037381	182	4	0
F26_L_07	0.378616746708295	0.457424847038875	1.78787422182303	1.77734345497902	6.5	3.04452243772342	8.41205487329293	93	2.671	0
A14_07	0.453620149995211	0.0667236320429081	1.84724687923139	1.0899350924624	6.3	3.32143241319329	6.52209279817015	19	2.482	0
K24_07	0.157003748809665	0.0925791812930932	1.83868552093873	1.4087998161504	6.6	2.42480272571829	5.70711026474888	9	2.014	0
Berg1_06	0.179223847175182	0.117783035656383	1.98788141391564	1.68831768711999	6.8	2.45100509811232	5.28573858434118	9	2.111	0
Berg2_06	0.0779694130296398	0.262364264467491	1.96417801518273	1.69143052902892	7.2	1.97408102602201	5.29078910012725	3	2.095	0
NMK36_07	0.0139029051689914	0.274596832903125	1.93386678408127	1.99147448290353	7.3	0.955511445027436	4.98565930802608	2.8	2	0
NMK1_06	0.0401817896328318	0.185649346886629	1.97216372026274	1.4087998161504	7.1	1.33500106673234	5.37249676472229	11.4	2	0
NMK38_06	0.100749903100143	0.129272335704139	1.9414297785949	1.7186098833233	6.8	1.82454929205105	5.38632824387075	6.2	2	0
NMK7_06	0.307484699747961	0.158711691154821	1.80523565038902	1.5643639363267	6.4	2.80336038090653	6.15102911677932	21.5	3	0.1
NMK7_07	0.328584063772207	0.112435429329788	1.80003447130489	2.33304537012101	6.3	2.97552956623647	6.24183408467578	15.1	2	0.1
NMK51_07	0.283674051054242	0.12575120530556	1.74213674380532	1.51817378836237	6.7	2.88480071284671	6.32238569059562	15.3	2	0.3
NMK55_07	0.356274863917393	0.0129162252665462	1.62145403095835	1.3788704886377	5.6	2.88480071284671	6.72563370219085	14.7	2	0.4
NMK17_07	0.295650242100958	0.0582689081239758	1.83126011355907	1.52246703028769	6.2	2.77258872223978	5.84788281862996	7	2	0
NMK59_07	0.116893751471499	0.297879897428227	1.84264362661209	1.95062561685528	7	2.4423470353692	6.25728437270263	9.5	2	0.3
NMK57_07	0.25619140536041	0.0129162252665462	1.85741795226475	1.51879343173893	5.5	2.76000994003292	6.13426534573965	7	3	0
NMK11_06	0.0421011760186353	0.0769610411361284	1.99553094240114	1.7254630513334	6.8	1.30833281965018	5.48645530866343	5.3	2	0
CA42_04	0.206200830583898	0	1.77709494979393	0.707848296256166	5.4	2.55722731136763	5.8780158546004	6	2.078	0
NMK54_07	0.502591818838887	0	1.67100103274163	1.39736348117304	5.1	3.06805293513362	6.78196527292384	14	2	0
NMK30_06	0.246078522596706	0.19638881400539	1.80421060037843	1.52842695055997	6.5	2.56494935746154	6.49223983502047	22.3	2	0
NMK33_07	0.233489843368354	0.157003748809665	1.84874738954493	1.20068371729165	6.3	2.54160199346455	6.14846829591765	6.8	2	0
NMK9_06	0.071389996086673	0.25696509978972	1.93386678408127	1.70267984028498	7.5	2.00148000021012	5.50938833662798	4	2	0
CA31_04	0.15785808461558	0.12751332029896	1.9056215095903	1.31583241868315	6.7	2.26176309847379	5.81054201122774	6.8	2.159	0
NMK32_06	0.180653499693258	0.63974640383283	1.84874738954493	1.35850472064663	7.3	2.64617479738412	6.87585172996913	22.3	3	0
NMK46_07	0.0732504617395927	0.236651901339002	1.92330578704505	1.74831809719495	7.1	1.88706964903238	5.29481122721875	2.5	2	0
NMK21_06	0.130150684465045	0.717351869256763	1.20361590921713	1.68283257432881	7.4	2.42480272571829	6.97840011855147	66.3	3	1.6
NMK37_07	0.158711691154821	0.16805358499625	1.86290389055195	1.77047955591595	6.7	2.06686275947298	5.28826703069454	16.1	3	0.1
CA45_04	0.365337317017385	0.0129162252665462	1.84534769354514	1.75468760934628	5.5	2.98568193770049	6.10702288774225	18.1	2.289	0
NMK12_06	0.0898407039997895	0.418052223613636	1.80003447130489	1.64666717127067	7.5	2.19722457733622	5.85018895975003	9.6	2	0
NMK45_07	0.150142658429719	0.115112807100504	1.87199572902221	1.4602153002212	6.7	2.32238772029023	5.56068163101553	5.1	2	0
NMK5_06	0.0610950993598108	0.129272335704139	1.96478770476668	1.24844125756621	6.9	1.52605630349505	5.54126354515843	5.9	2	0
NMK50_07	0.227932068046007	0	1.96325777784423	1.08041781827299	4.9	2.54944517092557	5.55412170010179	6.7	2	0
NMK28_06	0.212689093410351	0.0852598439508234	1.64372093018883	1.53977945795227	6.3	2.484906649788	6.74664711858738	10.5	2	0
NMK16_06	0.0554347068881005	0.169742774587095	1.9056215095903	1.52246703028769	7.1	1.56861591791385	5.48893772615669	4	2	0
NMK27_06	0.151002873536527	0.249201085633499	1.81792340526738	1.26679130139267	7	2.35137525716348	6.54434340710497	10.5	2	0
NMK48_07	0.0344014267173323	0.452984624076141	2.00417837364093	1.90272162920708	7.4	1.33500106673234	5.34520095244689	3.3	2	0
NMK61_07	0.261594737688462	0	1.80926296435152	0.554997910349126	4.4	2.84490938381941	5.9986883921973	6.9	2	0
NMK43_07	0.140631129739746	0.0788111804242898	1.88739063097878	1.76611962043667	6.6	2.30258509299405	5.63371760020791	5.1	2	0
NMK3_06	0.0898407039997895	0.185649346886629	1.81977727812087	1.96233061025684	7.1	1.77495235091167	5.87885560272533	7.4	2	0
NMK6_06	0.152721087017664	0.171429115627531	1.95130569828252	2.16562129530779	6.6	2.16332302566054	5.71636959016167	10.4	2	0
CA10_01	0.173112617708645	0.0629747991613884	1.84633857188551	1.42984554728975	6	2.41591377830105	6.28450722580186	9.1	2.092	0
NMK49_08	0.249980205267769	0.126632650933366	1.94032390926327	1.25780636419948	6.4	2.65324196460721	5.43677410969505	10	2	0
CA50_01	0.0295588022415444	0.297879897428227	1.92207155301514	1.72279474808855	7.3	1.09861228866811	5.35469769998414	5.9	1.995	0
NMK53_07	0.260824618281898	0	1.72007860952669	0.62885862143468	4.8	2.67414864942653	6.35315190787025	15.3	2	0
NMK22_06	0.150142658429719	0.0620353909194527	1.83126011355907	1.35850472064663	6.3	2.21920348405499	6.06331998420841	8.8	2	0
CA43_04	0.340037302785709	0.00796816964917688	1.87262207698892	1.71525246912146	5.6	2.84490938381941	5.97989791073652	25.9	2.251	0
NMK39_07	0.179818426575836	0.100749903100143	1.6313704001964	1.97476991665047	6.5	2.51769647261099	6.18764791683941	22.2	2	0
NMK13_06	0.0741793981742515	0.410784269585764	1.92582204500526	1.73568790592766	7.4	2.14006616349627	5.74396426428903	6.3	2	0
NMK58_07	0.16805358499625	0.180653499693258	1.75713188605472	1.73683671634574	6.9	2.43361335540045	6.02900115063671	6.3	2	0
NMK42_07	0.0685927914656117	0.189793571632656	1.97358703288784	1.70551947962414	6.9	1.7227665977411	5.25957653823161	3.6	2	0
NMK25_06	0.0769610411361284	0.0889262091944015	1.8642411184013	1.59570923040387	6.9	1.98787434815435	6.24804287450843	2	2	0
NMK29_06	0.0907543632684641	0.633397176154171	1.61449543970208	1.42984554728975	7.6	2.14006616349627	7.07614693024259	18.9	2	0
NMK47_07	0.183154543097847	0.181487876045377	1.94994179962365	0.917920362015871	6.5	2.30258509299405	5.67229180756483	6.8	2	0
NMK44_07	0.40212620684265	0	1.87199572902221	0.741276311375015	4.9	3.13113691056019	6.11213230683296	12	2	0
NMK24_06	0.173112617708645	0.157003748809665	1.86155322047806	1.51630194085284	6.8	2.40694510831829	6.1779441140506	6	3	0
CA40_04	0.24059046491793	0	1.83378000473547	1.46442046883392	5.3	2.70136121295141	5.91996854540291	8.8	2.15	0
NMK60_07	0.211880359035499	0.138021297897375	1.83625463874377	1.59086957982498	6.8	2.39789527279837	5.88832378818847	8.1	2	0.2
NMK56_07	0.107059072293408	1.43007198346578	1.62813101506716	1.90272162920708	7.9	2.4932054526027	8.31296952495454	89.1	2	0.8
NMK23_06	0.0676586484738149	0.279901885132819	1.79353044913303	1.51755200129704	7.1	1.94591014905531	6.01859321449623	5.9	2	0
NMK41_07	0.0256677467485778	0.285930539412975	2.02467910082995	1.9904939656974	7.2	1.16315080980568	4.85981240436167	2.4	2	0
NMK35_01	0.116893751471499	1.17680713625317	1.1947055233183	1.79573165644404	7.7	2.17475172148416	7.75113117278877	57.1	2.57	0.6
NMK4_06	0.043059489460447	0.164666621555234	1.97358703288784	1.69098962840143	7	1.38629436111989	5.39226297939056	5.1	2	0
NMK14_06	0.104360015324243	0.121332285167525	1.61090347501892	1.02667203119905	6.4	1.98787434815435	5.70411575244632	10.1	2	0
NMK34_07	0.142367241286922	0.25619140536041	1.42984554728975	1.99162087265136	6.9	2.68784749378469	6.52121005572648	9.9	2	0.3
NMK15_06	0.0676586484738149	0.322083499169113	1.66064037933481	1.49432256852058	7.4	2.18605127673809	5.86334704432754	9.4	2	0
NMK52_07	0.316269529303693	0.781158057882659	1.43956870034789	1.43281441490565	7.4	3.21486780347066	6.94870526531109	51.2	2	0
NMK10_06	0.0907543632684641	0.148420005118273	1.95164435009463	1.57456514372582	7.1	2.14006616349627	5.48893772615669	5	2	0
NMK2_06	0.0998453349697161	0.116003675756306	1.84107408442981	1.70061900007258	6.6	1.7404661748405	5.36082257189943	16.5	2	0
NMK26_06	0.193096629961913	0.356274863917393	1.41960684151002	1.57900913782859	7	2.42480272571829	6.45739740198324	66.2	3	0
CA35_04	0.0760346862759976	0.102556588325092	2.01587291169708	1.6560246806602	6.8	1.62924053973028	5.49511694252264	9.1	3	0
CA36_04	0.0639133257436529	0.0806579030174545	1.96838363060129	1.55853491098295	6.7	1.45861502269952	5.50492494922215	4.6	2	0
CA62_05	0.187309098304994	0.247641022914597	2.00129010847037	1.54032841993104	6.9	2.60268968544438	5.56605180119012	12.7	2	0
CA20_04	0.188137942115395	0.291923066709035	1.2231562025271	1.59004932949083	6.9	2.4932054526027	6.91343909545043	50.5	3	0
CA59_05	0.302324349188651	0.0401817896328318	1.72007860952669	1.55403114378505	6	2.76000994003292	5.49429524978948	32	3	0
CA27_04	0.128393214768399	0.166361537215225	1.73894710624141	1.51504313860954	7	2.16332302566054	5.77268645330341	6.3	2	0
CA12_04	0.0834216081390724	0.633927820899974	1.84107408442981	1.45240134146143	7.3	1.6094379124341	5.89522893922716	21.6	3	0
CA66_06	0.308219723669329	0.0276151670329734	1.91132630301166	0.707848296256166	5.5	2.90690105984738	5.68357976733868	11.9	2	0
CA34_04	0.100749903100143	0.171429115627531	1.83948634206936	1.55147786695451	7	1.91692261218206	5.7031155856685	4.6	2	0
CA07_04	0.14583044821154	0.16296882827814	1.57900913782859	1.50730021280325	6.7	2.11625551480255	6.66300497391387	12.5	2	0
CA29_04	0.17898265552844	0.151862349309246	1.85387240457023	1.41210505049429	6.7	2.27212588550934	5.84267447352282	6.2	2	0
CA13_04	0.23031775506221	0.278389025540188	1.86556515383886	1.48857026563091	6.9	2.65324196460721	6.61485963947747	15.7	2	0
CA03_04	0.414755155015257	0.204572165728774	1.63766276252035	1.60233584344978	6.7	3.05870707271538	7.12068686521993	39.8	3	0.2
CA28_04	0.242946178610389	0.118671529717499	1.85601087126303	1.36826366161646	6.8	2.66722820658195	5.96409335031185	8.2	2	0
CA24_04	0.359072068538454	0	1.84496466149853	1.19771388524677	4.9	2.94443897916644	5.88276513018464	8.8	2	0
CA06_04	0.198030850499135	0.187309098304994	1.62482638892197	1.44332409943728	6.6	2.37954613413017	6.56554662050899	11.3	2	0
CA53_05	0.199670195128568	0.243730184922598	1.78554765416843	1.35417517859219	7.1	2.58776403522771	5.99346254977065	18.2	2	0
CA39_04	0.347835995271528	0	1.57456514372582	1.31229650623943	5.2	3.10906095886099	6.20172547259118	10.3	2	0
CA11_04	0.261594737688462	0.173953307123438	1.71449622292064	1.41749272533134	6.7	2.80336038090653	6.44936396506457	11.8	2	0
CA55_05	0.411447179785712	0.0168571170664228	1.81977727812087	1.65296559971526	5.8	2.87356463957978	6.02900115063671	24.8	3	0
CA41_04	0.186479566942618	0.162118849476435	1.90658997014012	1.670498746857	6.9	2.39789527279837	5.77765232322266	7	2	0
CA41_05	0.207826847202317	0.138021297897375	1.90658997014012	1.670498746857	6.8	2.46809953147162	5.54047892369801	8.8	2	0
CA38_04	0.208638865111328	0	1.77073964639405	1.28575438376242	4.9	2.56494935746154	5.6811959759834	6.4	2	0
CA30_04	0.0834216081390724	0.2390169004705	1.99970536151897	1.52547184155401	7.2	1.58923520511658	5.59842195899838	7.3	2	0
CA04_04	0.470003629245736	0.211880359035499	1.75713188605472	1.50991820038366	6.7	3.06339092202781	7.02669320305365	27.3	2	0
CA57_05	0.354171813720614	0.22314355131421	1.82869338274209	1.66037252487521	7	2.78501124223834	5.88665943274186	19.2	3	0
CA54_05	0.216722983511287	0.142367241286922	1.75425202639466	1.70247499115872	7	2.68102152871429	5.74875584029893	14.8	2	0
CA61_05	0.0344014267173323	0.00498754151103897	2.03807554786917	1.47805056560744	5.8	1.06471073699243	5.24702407216049	8	2	0
CA52_03	0.180653499693258	0.0440168854167743	1.72368941930815	0.880036196326812	6.2	2.27212588550934	6.80550104494338	14.9	2	0
CA60_05	0.319907219746518	0	1.80826687386152	1.53419400667771	5.1	2.85647020622048	5.66953603592761	11.6	2	0
CA33_04	0.319907219746518	0.166361537215225	1.83294514609533	1.59570923040387	6.8	2.84490938381941	5.78996017089725	9.7	2	0
CA69_07	0.0815799869924228	0.159564569671338	2.0228202943848	1.4065650087292	6.8	1.77495235091167	4.73532087045314	13.3	2	0
N35_08	0.109257238561918	0.679344982193233	0.951362544505703	1.70612121400619	7.54343885957794	2.54415072879282	7.31413068375566	65.8167583333333	2	1
N38_08	0.10076729545442	0.973440502603161	1.22046489585094	1.01445426156562	7.54256339420997	2.39874279889363	8.04939372322179	79.0124833333334	2	0
N39_08	0.102411371203177	0.682669685184739	1.17579234571849	1.52959541632736	7.50626525703465	2.52176884552332	7.3070929414687	76.1039229166666	2	0
O71_08	0.0946049185397915	1.0096393418716	1.83436141076957	1.52783983185508	7.68363157467533	2.41835019982098	7.96298036449753	60.9999947115385	2	1.3
O72_08	0.105326829376164	0.684217909746429	1.838444360162	1.52665976378072	7.62639497159091	2.456141599118	7.6191855178452	59.9112419871796	2	0.1
O74_08	0.11857177454412	0.593712136736685	1.26457916530681	1.46525032977427	7.44444095238096	2.56773178909971	7.1740135417314	59.3322875000001	3	0.3
O75_08	0.10106699919318	0.686360520834767	1.67569480816594	1.6592965931208	7.55794911571068	2.48488436598993	7.60130251284342	74.8309088141025	2	0.8
O77_08	0.104402519425935	0.717672085074801	1.5105668246594	1.27961483899895	7.61345708333335	2.4935775924541	7.59362237390879	74.9480104166667	2	0
O78_08	0.115030338643345	0.619933347006677	1.63040529213599	1.62780352833584	7.37831949810607	2.48153237807355	7.17932422953445	73.520235897436	2	0
O79_08	0.0925801055304861	1.5077742586576	1.76665509292454	1.90420424973005	8.35	2.3174737054878	8.02856791724004	24.3333333333333	2	1.2
O80_08	0.217795944987614	0.256513850789316	1.71373620982821	1.64490587328632	7.3675	2.80336038090653	6.94625624600082	25.5833333333333	2	1.7
O81_08	0.108959419328119	0.640292517494538	1.62943446307118	1.73552306867925	7.46485323232325	2.56604656416786	7.19760866742029	74.6319833333334	2	0.3
O82_08	0.115934131719212	0.655528161152984	1.64695886389863	1.63486118270024	7.36885863636364	2.49493222581117	7.25646532718633	112.987183333333	2	0
O83_08	0.0970328365928826	0.689398748916585	1.59004932949083	1.60981058486869	7.47189240800864	2.42480904585309	7.50282776364872	74.9750999999999	2	0.3
O84_08	0.123317528836217	0.566855092253545	1.59370953470131	1.12877416523037	7.35003070346321	2.51919256087938	7.11517784734507	56.6106854166667	2	0
O86_08	0.113199195727702	0.587646338799056	1.7272161148849	1.54678592405062	7.39394225108227	2.5425072317703	7.19470480818962	62.5076676282053	3	0
O87_08	0.119018757807994	0.436532472929293	1.76450132348513	1.55654760055417	7.14064409090907	2.36931627140658	7.03435559459096	25.166750111	3	0
O88_08	0.105359673612018	0.657041805023951	1.6190516765007	1.12877416523037	7.49012106060609	2.55601283379423	7.29669280032281	65.8280208333334	2	1.1
O89_08	0.113423794871246	0.616859932244574	0.899598192498245	1.40316449067137	7.30916939393939	2.45969622525363	7.33020288687831	74.6618416666665	2	0
T19_08	0.236651901339002	0.378436435720245	1.68189940533565	1.6268171299712	7.2	2.76831306187943	6.96978233653354	46	2	1
T20_08	0.198552399294433	0.377235951892246	1.69448231271567	1.6524030880939	7.03549212121211	2.71690952226492	7.11425441060824	59.1205571428573	2	0
T23_08	0.120066804097611	0.598588884091917	1.75146307797845	1.63919861776731	7.44879199404761	2.50755364068344	7.1364479388089	55.3996819978633	3	0
S170041_08	0.134460567499733	0.411394652293005	1.59610634005756	0.425678272731624	6.70680208874458	2.43844297389882	7.38582064782134	55.2232333333334	2	0
S170043_08	0.10771335238358	0.522569072779855	1.74618374680094	1.35123719739453	7.37603820346321	2.46668735890125	6.95340852817441	28.051533999334	2	0
S170044_08	0.120698152940619	0.651258328707275	1.58032013379991	1.5718423957831	7.37873171266233	2.55307846319911	7.27699436581225	121.272341666667	3	0.2
S170045_08	0.119021174249594	0.477727451265267	1.62943446307118	1.42984554728975	7.21593498556997	2.54018991680433	7.03768908303832	39.4545578851704	3	0
S170046_08	0.122047649947407	0.610227402072594	1.64132472328304	1.71675379948752	7.40314722132035	2.484953022871	7.17498532732526	74.1301979166666	3	0.2
S170047_08	0.22508069764366	0.700205544927393	1.60944468896131	1.4602153002212	7.25833333333333	2.80839817493649	7.9838403125913	160.416666666667	3	8.4
S170049_08	0.116162335826246	0.558800151126977	1.61661390037613	1.4065650087292	7.38588949134201	2.54743750186235	7.01096610571352	61.402975	2	0
S170050_08	0.115669787484515	0.595070680995086	1.58798116092777	1.53248345167838	7.42983345238096	2.51433489945202	7.11611566917574	53.5385354166667	2	0.2
S170051_08	0.132685723752175	0.203523764444558	1.6764233356568	1.62077120253405	6.77142857142857	2.57042882322616	6.42107664472657	32.8571428571429	2	0.4
S170053_08	0.117225273113164	0.475482403515255	1.64956064545107	1.78845001345068	7.23097950937949	2.45237308583465	6.90205489595995	28.2793671744921	2	0.5
S170054_08	0.108792468627987	0.438428987141243	1.74967413368572	1.8583942562967	7.21922902597401	2.31993042979263	6.52747870925331	13.0388863636364	2	0.1
S170058_08	0.113401096072983	0.473135174434287	1.77796285610022	1.3839715985269	7.16078586580087	2.47438908470527	7.1381568007238	23.136498057498	2	3.9
S170063_08	0.106304199793309	0.472985567508746	1.84311099866034	1.83032450375624	7.3050262012987	2.26657495318621	6.56393742256737	11.8678363636364	3	0.6
K9_09	0.344543664962892	0.745657245542537	1.2231562025271	0.848012347965441	7.3	3.48124008933569	8.76746930305516	239.6	2	3.6
G6_09	0.0870947068509337	0.553885113226438	1.80523565038902	1.58756448332165	7.9	2.52572864430826	7.89517526531781	97.4	2	22.2
W20_07	0.0880108773227134	0.128393214768399	1.85082067552207	1.63296636957302	6.8	1.98787434815435	5.25227342804663	5	2	0.1
W21_07	0.129272335704139	0.191446464570955	1.95422151997391	1.68786787722128	6.8	2.07944154167984	5.01727983681492	8	2	0
W23_07	0.0834216081390724	0.29416103854949	1.96423912405258	2.05338635653896	7.1	1.80828877117927	5.21057845224003	6.8	2	0.2
W24_07	0.0285874568519125	0.0797349680188535	1.98933155043297	1.84264362661209	6.6	0.8754687373539	4.61512051684126	5	2	0
W25_07	0.0806579030174545	0.0440168854167743	1.97081051023324	1.41749272533134	6.5	1.52605630349505	5.01130173863942	10	2	0
W30_07	0.265436463504461	0.0217614917815127	1.96408630425053	1.19165771103836	5.6	2.72785282839839	5.56452040732269	13	2	0.8
W31_07	0.135404637006203	0.159564569671338	1.91053328674841	1.31931019153403	6.6	2.4423470353692	5.52545293913178	16	4	0
W32_07	0.255417111864505	0.0582689081239758	1.93568533695035	1.54992780771055	6.1	2.54944517092557	5.63835466933375	10	3	0
W34_07	0.226338442210729	0	1.95215060504855	1.36413838634931	5.2	2.73436750941958	5.73979291217923	12	3	0
W36_07	0.287432041196572	0.0266419309464211	1.90469471624695	1.66616381314092	5.8	2.90142159408275	6.02199375214281	8.2	2	0.1
W27_07	0.263133199530368	0.0704584636485614	1.87117705046009	1.60271761990988	6.5	2.88480071284671	6.3297209055227	10	2	0
W38_07	0.183986836113016	0.182321556793955	1.88761400462046	1.76678865469605	6.9	2.57261223020711	6.44730586254121	9.9	2	1.5
W39_07	0.27002713721306	0.0285874568519125	1.90518333032059	1.35417517859219	5.7	2.82731362192903	5.83188247728352	12	2	0
W40_07	0.285930539412975	0.124868982045869	1.85133408717831	1.4278406326508	6.8	2.98568193770049	6.01859321449623	9	2	0
W41_07	0.22314355131421	0.119559235057639	1.86094096941752	1.59086957982498	6.6	2.76000994003292	6.04263283368238	11	2	0
W42_07	0.0732504617395927	0.0880108773227134	1.82669279558017	1.5535234658496	6.5	2.01490302054226	5.70711026474888	8	2	1.8
W43_07	0.172271220940453	0.176471143115779	1.92615381405579	1.10795129319191	6.7	2.36085400111802	5.73979291217923	10	2	0
W45_07	0.0459289318883997	0.991027077988172	1.71354561385774	1.57092514269208	7.2	1.56861591791385	6.2363695902037	32	3	1.7
W46_07	0.245296355955343	0.0459289318883997	1.81528594614647	1.31757846272403	6.1	2.74727091425549	6.47850964220857	23	2	0
W48_07	0.131905070879939	0.395414772254663	1.74308048026704	1.47571649244678	6.7	2.43361335540045	6.80350525760834	32	3	4.7
W51_07	0.0778865386570712	0.316269529303693	1.77572048260179	1.5976854839272	7.1	2.16332302566054	7.35359428122857	9.2	2	6.6
W15_05	0.224742272677907	0.0411419433311752	1.82981149107393	1.59045995136017	5.8	2.61006979274201	5.82570507861301	10.8	2.1	0.2
W10_05	0.162118849476435	0.213497174262404	1.87571036675847	1.3985373688298	7.2	2.41820019114561	6.54678541076052	11	2.041	0
W8_05	0.0852598439508234	1.21846725047639	1.83972568178434	1.3985373688298	7.6	2.30189539308452	6.77764659363512	27	2.374	2.5
EM1_02	0.131905070879939	0.153579087928301	1.84993599351054	1.20937078612125	7	2.4423470353692	6.61338421837956	7	2.044	0
EM2_02	0.182321556793955	0.165514438477573	1.83892625858428	1.2231562025271	6.8	2.85647020622048	6.34035930372775	8	2.14	0
EM3_02	0.154436353304419	0.237440856015034	1.87343195187002	1.46607653720614	6.4	2.4423470353692	6.2841341610708	7	2.177	0
EM4_02	0.491030996437811	0.149281702715754	1.83210520189932	1.5555453730992	6.6	3.3499040872746	6.99942246750796	21	2.665	0
EM5_02	0.253090627682162	0.49956243148728	1.86377460193327	1.42984554728975	7.3	2.53369681395743	6.76157276880406	11	2.213	0
EM7_02	0.135404637006203	0.559615787935423	1.79308609978787	1.44882223836587	7.5	2.2082744135228	6.74405918631135	17	2.342	0
EM9_02	0.347835995271528	0.324977857195478	1.90152321661997	1.48929922541755	6.6	2.8094026953625	6.88550967003482	33	2.413	0
BDPadAP_05	0.00796816964917688	0.522358859579664	2.05385964920971	1.52307204313347	7.8	1.96009478404727	5.20948615284142	2	2.117	0
BDPadRA_05	0.00796816964917688	0.434376451602584	2.01920499273916	1.59570923040387	7.8	2.01490302054226	5.11198778835654	2.5	2.096	0
S3_03	0.473123756581979	0.0217614917815127	1.78318277604952	1.21498506859387	5.3	2.67472319698614	6.45977403377089	15.6666666666667	2.365	0
AB39_08	0.251536625815428	0.374318379111328	1.00812804273146	1.60347857350485	7.1	2.90142159408275	7.22606354497568	52.8	1	0.9
AB41_08	0.0525924501191706	1.46093790411566	0.741276311375015	1.54032841993104	7.4	2.36085400111802	7.40446169418724	145	2	48.4
AB42_08	0.173332526243559	1.1426484227794	0.880036196326812	1.58881145841978	7.33582645833334	2.84168849142206	7.32902772356911	92.6454062500002	1	0.4
AB44_08	0.235072122179484	1.06160246303421	1.120655136649	1.53644938169215	7.4	3.22684399451738	7.25827129560529	38	1	0
AB46_08	0.121332285167525	1.2290555846934	0.959134838920824	1.7224353948729	7.8	2.87356463957978	7.0522315984443	30	1	0.1
YH11_09	0.0861776962410524	0.144965770250186	1.915984404358	1.34675003540276	6.9	2.02814824729229	5.28218798461815	4	2	0
YH31_09	0.34500713907105	0.0392207131532813	1.84572965314805	1.70551947962414	6	3.02529107579554	6.10969192847263	16.7	2	0
YH29_09	0.17730901497041	0.208638865111328	1.70247499115872	1.53812225967157	7.1	2.63905732961526	6.30078579466324	18.3	2	0
YH3_09	0.0401817896328318	0.12751332029896	1.85307975769199	1.54625676205188	7	1.79175946922805	5.28573858434118	4.5	2	0
YH12_09	0.16805358499625	0.131028262406404	1.85162659694743	1.70430890040929	6.6	2.53369681395743	5.73431167969102	10.8	2	0
H09_09	0.165758537012399	0.748201472956752	0.959134838920824	1.79789934860136	7.43526375225468	2.6556107943675	8.03559642334028	83.0664437499999	1	11.3
H10_09	0.167939944920332	0.894073136902485	1.37230673358075	1.64342333450984	7.48819717803031	2.6519537988858	8.08333608818227	109.368464583333	1	11.6
H11_09	0.0664917035800979	0.703411566181732	1.162283113884	1.41960684151002	7.53103766098487	2.47259086232384	8.08752753813267	75.0147	2	15.3
H12_09	0.0647884117873018	0.969175561640409	1.62813101506716	1.96133388077161	7.67109902777778	2.40058890656375	8.04611345270568	68.2520947115385	1	10.4
H15_09	0.227489050055967	0.635847256325904	1.1947055233183	1.5619589416266	7.29245416666666	2.8162067328329	7.66031830402265	77.1123312500001	1	4.8
H16_09	0.249103652983741	0.71293535863876	0.959134838920824	1.60944468896131	7.30093357548702	2.7996904086919	8.04780719539582	92.6541125	1	5.5
H20_09	0.211711520619126	0.883306141881808	0.869741686191944	1.6105399746435	7.3088347362013	2.77055853780928	8.05106921590526	82.0772562499999	1	19.5
H22_09	0.212587060449843	0.809432799832511	1.27114984828473	1.74952407444246	7.36283124007936	2.75610214191387	8.05299646675106	82.4930729166666	1	9.3
H23_09	0.0682325173394727	1.31488579197681	1.39736348117304	1.59086957982498	7.67497604166664	2.43254134737052	7.94375518439161	36.7104231629482	1	32.8
H25_09	0.194801036761482	0.697307470438727	0.959134838920824	1.55804020752867	7.35806305465368	2.72431924280302	8.03445682245878	77.8920520833333	2	44.1
H26_09	0.0735492582017129	1.31013776793587	1.1947055233183	1.66434387017238	7.67528687499998	2.39286950590111	8.01105409094663	35.5181549242425	2	22.1
H27_09	0.0712690529251032	1.45815230769001	1.24844125756621	1.58075490568411	7.76451052083331	2.35836192381909	8.08413726321871	70.2976979166666	1	4.9
