# --------------------------------------------------------------------------------------------------------
# Contents:
# Properties of the horizons of different soil profiles of the Dutch Soil Map.
#
# Source:
# Download "Bodemkaart 1:50.000" at https://bodemdata.nl/basiskaarten. This file is a modified version of the table "soilhorizon" within "BRO-SGM-DownloadBodemkaart-V2024-01_1.gpkg"
#
# Date:
# 2025-08-05
# --------------------------------------------------------------------------------------------------------
normalsoilprofile_id,layernumber,faohorizonnotation,ztop,zbottom,staringseriesblock,organicmattercontent,organicmattercontent10p,organicmattercontent90p,acidity,acidity10p,acidity90p,cnratio,peattype,calciccontent,fedith,loamcontent,loamcontent10p,loamcontent90p,lutitecontent,lutitecontent10p,lutitecontent90p,sandmedian,sandmedian10p,sandmedian90p,siltcontent,density
4045,3,Ahb,0.35,0.45,202,7,2,12,5,4.2,6,18,,0,0.2,14,6,25,4,2,8,155,130,180,10,1.378
4045,4,Bheb,0.45,0.7,201,0.8,0.3,3,5,4.2,5.5,25,,0,0.2,8,4,25,3,2,6,160,130,180,5,1.648
4045,5,Cu,0.7,1.2,201,0.3,0.1,1,5,4.2,5.5,25,,0,0.2,8,4,25,2,2,4,160,130,180,6,1.673
9014050,1,Ap,0,0.25,103,4.5,3,7,5.2,4.5,5.5,17,,0,0.2,22,12,35,4,3,8,150,130,170,18,1.384
9014050,2,Bhe,0.25,0.4,203,3.5,0.8,7,4.5,4.2,5,25,,0,0.2,20,12,35,4,3,8,150,130,170,16,1.494
9014050,3,BCe,0.4,0.55,203,1.1,0.4,3,4.6,4.2,5,25,,0,0.2,18,12,35,4,3,8,150,130,170,14,1.607
9014050,4,Cg,0.55,1.2,202,0.3,0.1,1,4.6,4,5,25,,0,0.3,14,8,35,3,2,8,150,120,170,11,1.658
9024050,1,Ap,0,0.2,103,5.5,3,10,5,4.5,5.5,17,,0,0.2,22,12,35,4,3,8,150,130,170,18,1.349
9024050,2,Bhe,0.2,0.4,203,3.5,0.8,7,4.5,4.2,5,25,,0,0.2,20,12,35,4,3,8,150,130,170,16,1.494
9024050,3,BCe,0.4,0.55,203,1.1,0.4,3,4.6,4.2,5,25,,0,0.2,18,12,35,4,3,8,150,130,170,14,1.607
9024050,4,Cg,0.55,1.2,202,0.3,0.1,1,4.6,4,5,25,,0,0.3,14,8,35,3,2,8,150,120,170,11,1.658
9034050,1,Ah,0,0.08,103,6.7,3,12,3.9,3.4,4.2,23,,0,0.2,22,12,35,4,3,8,150,130,170,18,1.31
9034050,2,Bhe,0.08,0.25,203,3.7,0.8,7,4,3.7,4.5,27,,0,0.2,20,12,35,4,3,8,150,130,170,16,1.486
9034050,3,BC,0.25,0.4,203,1.8,0.5,5,4.4,3.9,5,27,,0,0.2,18,12,35,4,3,8,150,130,170,14,1.574
9034050,4,Cg,0.4,1.2,202,0.3,0.1,1,4.6,4,5,27,,0,0.3,14,8,35,3,2,8,150,120,170,11,1.658
4060,1,Ap,0,0.2,103,5.5,3,10,5,4.5,5.5,17,,0,0.2,22,12,35,4,3,8,160,130,180,18,1.351
4060,2,Bhe,0.2,0.4,203,3.5,0.8,7,4.5,4.2,5,25,,0,0.2,20,12,35,4,3,8,160,130,180,16,1.496
4060,3,BC,0.4,0.55,203,1.8,0.5,5,4.4,3.9,5,25,,0,0.2,18,12,35,4,3,8,150,130,170,14,1.574
4060,4,Cg,0.55,1.1,202,0.3,0.1,1,4.6,4,5,25,,0,0.3,14,8,35,3,2,8,150,120,170,11,1.658
4060,5,Cu,1.1,1.2,205,0.3,0.1,1,4.6,4,5,25,,0,0.3,8,6,25,3,2,6,260,200,400,5,1.56
4070,1,Ap,0,0.2,103,5.9,3,12,5,4.5,5.5,17,,0,0.3,24,12,35,5,3,8,150,130,180,19,1.33
4070,2,Bhe,0.2,0.4,203,3.8,0.8,12,4.5,4.2,5,25,,0,0.3,24,12,35,5,3,8,150,130,180,19,1.468
4070,3,BCe,0.4,0.5,203,0.8,0.3,2,4.3,4,5,25,,0,0.3,24,12,35,5,3,8,150,130,180,19,1.598
4070,4,Cg,0.5,0.9,202,0.3,0.1,1,4.3,4,5,25,,0,0.4,14,8,35,5,3,8,170,150,180,9,1.658
4070,5,Cg,0.9,1.2,206,0.3,0.1,1,4.3,3.8,5,25,,0,0.4,37,30,50,16,12,25,170,150,200,21,1.55
4071,1,Ap,0,0.2,103,5.9,3,12,5,4.5,5.5,17,,0,0.3,24,12,35,5,3,8,150,130,180,19,1.33
4071,2,Bhe,0.2,0.4,203,3.8,0.8,12,4.5,4.2,5,25,,0,0.3,24,12,35,5,3,8,150,130,180,19,1.468
4071,3,BCe,0.4,0.5,203,0.8,0.3,2,4.2,4,5,25,,0,0.3,24,12,35,5,3,8,150,130,180,19,1.598
4071,4,Cg,0.5,0.9,202,0.3,0.1,1,4.2,4,5,25,,0,0.4,14,8,35,5,3,8,170,150,180,9,1.658
4071,5,Cg,0.9,1.2,214,0.3,0.1,1,4.2,3.8,5,25,,0,0.4,65,40,80,23,12,25,120,100,150,42,1.486
9014080,1,Ap,0,0.2,105,5.2,2,7,4.6,4.2,5.2,17,,0,0.2,10,6,16,3,2,6,300,200,500,7,1.265
9014080,2,Bhe,0.2,0.45,205,3.2,0.8,6,4.4,4,5,25,,0,0.2,8,6,16,3,2,6,300,200,500,5,1.388
9014080,3,Cg,0.45,1.2,205,0.3,0.1,1,4.4,4,5,25,,0,0.3,6,4,16,2,1,4,300,200,500,4,1.501
9024080,1,Ah,0,0.08,105,6.8,2,12,3.2,3,4,23,,0,0.1,10,6,16,3,2,6,300,200,500,7,1.219
9024080,2,Eu,0.08,0.22,205,0.8,0.5,3,3.4,3.2,4,23,,0,0.1,8,6,16,3,2,6,300,200,500,5,1.478
9024080,3,Bhe,0.22,0.3,205,7,0.8,12,3.9,3.2,4.4,27,,0,0.2,8,6,16,3,2,6,300,200,500,5,1.265
9024080,4,BCe,0.3,0.4,205,0.8,0.3,2,4.1,3.5,4.5,27,,0,0.2,6,4,16,2,1,4,300,200,500,4,1.481
9024080,5,Cg,0.4,1.2,205,0.3,0.1,1,4.4,4,5,27,,0,0.3,6,4,16,2,1,4,300,200,500,4,1.501
9014090,1,Aap,0,0.25,102,4.4,3,7,4.7,4.5,5,12,,0,0.3,11,8,16,4,2,6,160,140,180,7,1.414
9014090,2,Ahb,0.25,0.4,102,3.9,3,6,4.6,4.5,5,17,,0,0.22,11,8,16,4,2,6,160,140,180,7,1.433
9014090,3,Bhb,0.4,0.6,201,1.4,0.5,3,4.5,4,5,25,,0,0.2,8,6,16,3,1,4,160,140,180,5,1.619
9014090,4,BCb,0.6,0.75,201,0.6,0.3,1,4.6,4,5,25,,0,0.2,8,6,16,3,1,4,160,140,180,5,1.658
9014090,5,Cu,0.75,1.2,201,0.3,0.1,1,4.7,4,5,25,,0,0.3,8,6,16,3,1,4,160,140,180,5,1.673
9024090,1,Aap,0,0.25,102,4.8,3,8,4.7,4.5,5,12,,0,0.3,11,8,16,4,2,6,160,140,180,7,1.4
9024090,2,Ahb,0.25,0.4,102,4.7,3,8,4.6,4.5,5,17,,0,0.22,11,8,16,4,2,6,160,140,180,7,1.403
9024090,3,Bhb,0.4,0.6,201,1.4,0.5,3,4.5,4,5,25,,0,0.2,8,6,16,3,1,4,160,140,180,5,1.619
9024090,4,BCb,0.6,0.75,201,0.6,0.3,1,4.6,4,5,25,,0,0.2,8,6,16,3,1,4,160,140,180,5,1.658
9024090,5,Cu,0.75,1.2,201,0.3,0.1,1,4.7,4,5,25,,0,0.3,8,6,16,3,1,4,160,140,180,5,1.673
4100,1,Aap,0,0.25,102,4.4,3,7,4.7,4.5,5,12,,0,0.3,11,8,16,4,2,6,160,140,180,7,1.414
4100,2,Ahb,0.25,0.4,102,3.9,3,6,4.6,4.5,5,17,,0,0.22,11,8,16,4,2,6,160,140,180,7,1.433
4100,3,Bhb,0.4,0.55,201,1.2,0.5,3,4.5,4,5,25,,0,0.2,8,6,16,3,1,4,160,140,180,5,1.628
4100,4,Cg,0.55,0.9,201,0.3,0.1,1,4.6,4,5,25,,0,0.2,8,6,16,3,1,4,160,140,180,5,1.673
4100,5,Cu,0.9,1.2,205,0.2,0.1,1,4.7,4,5,25,,0,0.3,6,6,16,2,1,4,300,200,500,4,1.505
4110,1,Aap,0,0.25,102,6.2,4,8,4.7,4.5,5,12,,0,0.3,11,8,16,4,2,6,160,140,180,7,1.351
4110,2,Ahb,0.25,0.35,102,5.6,4,8,4.6,4.5,5,17,,0,0.3,11,8,16,4,2,6,160,140,180,7,1.372
4110,3,Bhb,0.35,0.55,202,1.8,0.5,5,4.5,4,5,25,,0,0.3,11,8,16,3,2,6,160,140,180,8,1.594
4110,4,BCb,0.55,0.7,202,0.6,0.3,2,4.5,4,5,25,,0,0.3,11,8,16,3,2,6,160,140,180,8,1.653
4110,5,Cg,0.7,1,202,0.3,0.1,1,4.3,4,5,25,,0,0.4,11,8,30,3,2,8,160,140,180,8,1.668
4110,6,Cg,1,1.2,206,0.3,0.1,1,4.1,3.8,5,25,,0,0.4,35,30,45,17,12,25,170,150,200,18,1.54
4111,1,Aap,0,0.25,102,6.2,4,8,4.7,4.5,5,12,,0,0.3,11,8,16,4,2,6,160,140,180,7,1.351
4111,2,Ahb,0.25,0.35,102,5.6,4,8,4.6,4.5,5,17,,0,0.3,11,8,16,4,2,6,160,140,180,7,1.372
4111,3,Bhb,0.35,0.6,201,1.4,0.5,3,4.5,4,5,25,,0,0.3,8,6,16,3,1,4,160,140,180,5,1.619
4111,4,BCb,0.6,0.75,201,0.6,0.3,1,4.6,4,5,25,,0,0.3,8,6,16,3,1,4,160,140,180,5,1.658
4111,5,Cg,0.75,1,202,0.3,0.1,1,4.7,4,5,25,,0,0.4,13,6,25,3,1,4,160,140,180,10,1.663
4111,6,Cu,1,1.2,214,0.3,0.1,1,4.7,4,5,25,,0,0.4,65,45,75,25,15,30,125,100,150,40,1.468
9014120,1,Aap,0,0.25,103,5,3,10,4.7,4.5,5.2,12,,0,0.3,22,15,35,5,2,6,150,130,170,17,1.366
9014120,2,Ahb,0.25,0.45,103,4.7,3,10,4.6,4.5,5.2,17,,0,0.22,22,15,35,5,2,6,150,130,170,17,1.377
9014120,3,Bhb,0.45,0.6,203,1.8,1,5,4.5,4.2,5,25,,0,0.2,22,15,35,4,2,6,150,130,170,18,1.56
10211,2,Cg1,0.15,0.45,202,0.6,0.2,1,4.8,4.6,5.2,20,,0,2.4,15,8,17,4,3,8,160,130,180,11,1.642
10211,3,Cg2,0.45,0.7,202,0.3,0.2,1,4.8,4.6,5.2,20,,0,0.7,11,8,17,4,3,8,160,130,180,7,1.668
10211,4,Cg3,0.7,1.2,201,0.2,0.2,1,4.8,4.6,5.5,20,,0,0.7,7,6,17,4,3,8,170,130,180,3,1.678
10220,1,Apg,0,0.15,109,3.5,1.5,10,5,4.6,5.5,12,,0,2.4,35,20,60,18,8,30,150,130,180,17,1.385
10220,2,Cg,0.15,0.35,210,1.7,0.5,5,5,4.6,5.5,20,,0,2.4,35,20,60,18,8,30,150,130,180,17,1.449
10220,3,Cg1,0.35,0.8,203,0.3,0.1,1,5,4.6,5.5,20,,0,0.7,22,15,35,4,2,6,150,130,180,18,1.63
10220,4,Cg2,0.8,1.2,202,0.3,0.1,1,5.6,5,7,20,,0,0.7,11,6,35,3,2,6,190,160,230,8,1.651
10221,1,Apg,0,0.15,109,3.5,1.5,10,5,4.6,5.5,12,,0,2.4,35,20,60,18,8,30,150,130,180,17,1.385
10221,2,Cg,0.15,0.35,210,1.7,0.5,5,5,4.6,5.5,20,,0,2.4,35,20,60,18,8,30,150,130,180,17,1.449
10221,3,Cu1,0.35,0.9,201,0.3,0.1,2,5,4.6,6,20,,0,0.7,7,4,14,3,2,6,160,130,180,4,1.675
10221,4,Cu2,0.9,1.2,201,0.3,0.1,2,6.5,5,7,20,,0,0.7,7,4,14,3,2,6,160,130,180,4,1.675
10230,1,Ap,0,0.2,105,3,0.5,5,4.7,4.3,5.2,11,,0,0.2,6,4,10,2,1,4,250,200,400,4,1.397
10230,2,Cg,0.2,0.3,205,0.8,0.2,1.5,5,4.5,5.5,20,,0,0.1,6,4,10,2,1,4,250,200,400,4,1.555
10230,3,Cg,0.3,1.2,205,0.3,0.2,1.5,6.3,4.6,7,20,,0,0.1,6,4,10,2,1,4,250,200,400,4,1.578
10240,1,Ah,0,0.06,101,3,1,10,3.4,3,4.4,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.473
10240,2,Eu,0.06,0.1,201,1.2,0.3,2,3.4,3,4.4,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.63
10240,3,Bhe,0.1,0.15,201,1.8,0.5,3,4.2,3.5,4.8,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.601
10240,4,Cu,0.15,1.2,201,0.2,0.2,1.5,4.5,4,5,23,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.68
10241,1,Ah,0,0.06,101,3,1,10,3.4,3,4.4,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.473
10241,2,Eu,0.06,0.1,201,1.2,0.3,2,3.4,3,4.4,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.63
10241,3,Bhe,0.1,0.15,201,1.8,0.5,3,4.2,3.5,4.8,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.601
10241,4,Cu,0.15,0.35,201,0.2,0.2,1.5,4.2,4,5,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.68
10241,5,Ah,0.35,0.43,201,4.6,2,8,3.4,2.9,4,24,,0,0.1,9,5,15,3,1,4,170,150,200,6,1.475
10241,6,Eu,0.43,0.55,201,2.1,0.5,5,3.5,3.2,4,24,,0,0.1,9,5,15,3,1,4,170,150,200,6,1.582
10241,7,Bhs,0.55,0.7,201,4.2,1,12,4.2,4,4.8,30,,0,0.3,9,5,15,3,1,4,170,150,200,6,1.491
10241,8,BCy,0.7,0.9,201,0.8,0.3,2,4.5,4,4.8,30,,0,0.3,8,5,15,3,1,4,170,150,200,5,1.646
10241,9,Cy,0.9,1.2,201,0.3,0.1,1,4.6,4,4.8,30,,0,0.2,6,5,15,2,1,4,180,150,200,4,1.668
10250,1,Ah,0,0.06,101,3,1,10,3.4,3,4.4,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.473
10250,2,Eu,0.06,0.1,201,1.2,0.3,2,3.4,3,4.4,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.63
10250,3,Bhe,0.1,0.15,201,1.8,0.5,3,4.2,3.5,4.8,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.601
10250,4,Cu,0.15,0.9,201,0.2,0.2,1.5,4.5,4,5,23,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.68
10250,5,Cu,0.9,1.2,205,0.2,0.2,1.5,4.7,4,5,23,,0,0.2,6,4,15,2,1,4,280,200,400,4,1.536
10251,1,Ah,0,0.06,101,3,1,10,3.4,3,4.4,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.473
10251,2,Eu,0.06,0.1,201,1.2,0.3,2,3.4,3,4.4,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.63
10251,3,Bhe,0.1,0.15,201,1.8,0.5,3,4.2,3.5,4.8,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.601
10251,4,Cu,0.15,0.3,201,0.2,0.2,1.5,4.2,4,5,26,,0,0.2,5,4,10,2,1,4,170,150,200,3,1.68
10251,5,Ah,0.3,0.45,202,4,1.5,6,3.5,3.2,4.4,23,,0,0.3,14,8,35,4,2,10,260,200,400,10,1.401
10251,6,Bw,0.45,0.6,202,1.4,0.4,4,4.4,3.8,4.8,27,,0,0.4,14,8,35,4,2,10,260,200,400,10,1.501
10251,7,BCw,0.6,0.9,205,0.7,0.4,2,4.5,3.8,5,27,,0,0.4,12,6,25,3,2,8,300,200,400,9,1.476
10251,8,Cu,0.9,1.2,205,0.3,0.1,2,4.7,4.2,5,22,,0,0.2,5,2,25,2,1,8,300,200,400,3,1.502
10260,1,Ah,0,0.05,105,2.2,0.5,5,3.6,3.2,5,26,,0,0.1,4,2,10,2,1,4,240,200,400,2,1.441
10260,2,Cu,0.05,1.2,205,0.2,0.1,1.5,4,3.5,5,24,,0,0.1,4,2,10,2,1,4,240,200,400,2,1.599
10270,1,Ah,0,0.08,102,3,1,5,3.4,3,4.4,23,,0,0.2,10,6,15,3,2,6,170,150,200,7,1.468
10270,2,BC,0.08,0.3,202,0.8,0.5,2,4.2,3.5,4.8,27,,0,0.2,10,6,15,3,2,6,170,150,200,7,1.642
10270,3,Cu,0.3,1.2,201,0.2,0.1,1,4.6,3.5,4.8,22,,0,0.2,8,6,15,3,2,6,170,150,200,5,1.676
90110280,1,Ap,0,0.2,103,1.5,1,3,4.8,4.2,5.2,13,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.485
90110280,2,BCw,0.2,0.4,203,0.8,0.5,2,4.8,4.2,5.2,18,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.591
90110280,3,Cu1,0.4,0.7,203,0.2,0.1,1,4.8,4.2,5.2,20,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.619
90110280,4,Cu2,0.7,1.2,202,0.2,0.1,1,4.8,4.2,5.2,20,,0,0.4,14,10,35,3,2,8,160,130,180,11,1.665
90210280,1,Ah,0,0.08,103,3.5,1,5,3.8,3.5,4.5,24,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.408
90210280,2,Eu,0.08,0.15,203,1.2,0.5,3,4.2,4,4.8,24,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.572
90210280,3,BC,0.15,0.3,203,0.8,0.5,2,4.8,4.6,5.2,24,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.591
90210280,4,Cu1,0.3,0.7,203,0.2,0.5,2,4.8,4.6,5.2,20,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.619
90210280,5,Cu2,0.7,1.2,202,0.2,0.5,2,4.8,4.6,5.2,20,,0,0.4,12,10,35,3,2,8,160,130,180,9,1.671
10281,1,Ap,0,0.2,103,1.5,1,3,4.8,4.6,5.2,13,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.485
10281,2,BC,0.2,0.4,203,0.8,0.5,2,4.8,4.6,5.2,18,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.591
10281,3,Cu1,0.4,0.7,203,0.2,0.1,1,4.8,4.2,5.2,20,,0,0.4,24,20,35,6,4,8,140,130,180,18,1.619
10281,4,Cu2,0.7,0.9,202,0.2,0.1,1,4.8,4.2,5.2,20,,0,0.4,14,10,35,4,4,8,160,130,180,10,1.665
10281,5,Cu3,0.9,1.2,205,0.2,0.1,1,4.8,4.2,5.2,20,,0,0.4,8,6,15,3,2,8,290,200,400,5,1.518
10290,1,Ap,0,0.2,105,2,1,4,4.8,4.6,5.2,14,,0,0.2,14,5,35,3,2,8,250,200,400,11,1.423
10290,2,BC,0.2,0.35,205,0.8,0.5,2,4.8,4.6,5.2,17,,0,0.2,14,5,35,3,2,8,250,200,400,11,1.541
10290,3,Cu1,0.35,0.8,205,0.2,0.1,1,4.8,4.6,5.2,20,,0,0.2,12,5,35,3,2,8,250,200,400,9,1.573
10290,4,Cu2,0.8,1.2,205,0.2,0.1,1,4.8,4.6,5.2,20,,0,0.2,8,5,35,2,2,8,290,200,400,6,1.518
11010,1,Apg,0,0.2,102,3.5,2,8,7.2,7,7.5,11,,1.7,0.2,12,6,20,4,2,8,160,130,200,8,1.447
11010,2,ACg,0.2,0.3,202,1.2,0.5,2,7.2,7,7.5,18,,1.7,0.2,12,6,20,4,2,8,160,130,200,8,1.621
11010,3,Cg,0.3,1.2,201,0.3,0.1,2,7.2,7,7.5,18,,5,0.1,6,4,20,2,2,8,160,130,200,4,1.676
11020,1,Ap,0,0.25,104,2,0.5,3,7.4,7.1,7.8,10,,5,0.1,55,30,70,3,1,5,80,70,100,52,1.118
11020,2,Cg,0.25,1.2,204,0.3,0.2,1,7.4,7.1,7.8,18,,6,0.1,55,30,70,3,1,5,80,70,100,52,1.203
11021,1,Ap,0,0.25,104,2,0.5,3,7.4,7.1,7.8,10,,5,0.1,55,30,60,3,1,5,80,70,100,52,1.118
11021,2,Cg,0.25,0.7,204,0.3,0.2,1,7.4,7.1,7.8,18,,6,0.1,55,30,60,3,1,5,80,70,100,52,1.203
11021,3,Cu,0.7,1.2,218,65,45,85,5.3,4.5,5.5,18,zeggeveen,0,0.1,85,60,95,13,8,15,80,70,100,72,0.46
11030,1,Ap,0,0.3,108,2.2,1.5,5,7.4,7,7.8,10,,8,0.4,40,30,60,16,8,25,110,100,150,24,1.448
11030,2,Cg,0.3,0.4,202,0.8,0.3,2,7.4,7,7.8,18,,7,0.2,10,3,15,6,1,8,120,100,150,4,1.596
11030,3,Cg,0.4,1.2,202,0.3,0.1,1.5,7.4,7,7.8,18,,7,0.2,10,3,15,6,1,8,120,100,150,4,1.596
11031,1,Ap,0,0.3,108,2.2,1.5,5,7.4,7,7.8,10,,8,0.4,40,30,60,16,8,25,110,100,150,24,1.448
11031,2,Cg,0.3,1.2,204,0.3,0.2,1,7.4,7.1,7.8,18,,6,0.2,55,30,70,3,1,5,80,70,100,52,1.203
11032,1,Ap,0,0.3,108,2.2,1.5,5,7.4,7,7.8,10,,8,0.4,40,30,60,16,8,25,110,100,150,24,1.448
11032,2,Cg,0.3,1.2,201,0.3,0.2,1,7.4,7.1,7.8,18,,6,0.2,8,4,14,2,1,5,180,150,210,6,1.665
90111040,1,Ah,0,0.25,102,1.5,0.5,3,7.4,7,7.8,10,,6,0.2,10,3,15,6,1,8,120,100,150,4,1.489
90111040,2,Cg,0.25,0.4,202,0.8,0.3,2,7.4,7,7.8,18,,6,0.2,10,3,15,6,1,8,120,100,150,4,1.596
90111040,3,Cu,0.4,1.2,202,0.2,0.1,2,7.4,7,7.8,18,,6,0.2,10,3,15,6,1,8,120,100,150,4,1.624
90211040,1,Ah,0,0.05,102,1.6,0.5,3,7.4,7,7.8,18,,6,0.2,10,3,15,6,1,8,120,100,150,4,1.485
90211040,2,Cg,0.05,0.4,202,0.8,0.3,2,7.4,7,7.8,18,,6,0.2,10,3,15,6,1,8,120,100,150,4,1.596
90211040,3,Cu,0.4,1.2,202,0.2,0.1,2,7.4,7,7.8,18,,6,0.2,10,3,15,6,1,8,120,100,150,4,1.624
90111050,1,Ap,0,0.25,102,1.5,0.8,3,7.4,7,7.8,10,,1,0.2,10,8,25,6,2,8,180,150,200,4,1.524
90111050,2,Cg,0.25,0.45,202,0.4,0.2,1,7.4,7,7.8,18,,1,0.1,10,8,25,6,2,8,180,150,200,4,1.656
90111050,3,Cu,0.45,1.2,201,0.2,0.1,1,7.4,7,7.8,18,,4,0.1,8,6,14,4,2,8,180,150,200,4,1.67
90211050,1,Ah,0,0.05,101,4,0.8,7,7,7,7.8,18,,1,0.2,4,2,10,2,1,6,180,150,200,2,1.431
90211050,2,Cg,0.05,0.5,201,0.2,0.2,1,7.4,7,7.8,18,,1.5,0.1,4,2,10,2,1,6,180,150,200,2,1.675
90216230,1,Ap,0,0.25,108,4,1,6,7.3,7,7.8,9,,1.1,1.6,39,25,50,15,8,18,165,140,200,24,1.388
90216230,2,Bw,0.25,0.4,209,1.5,1,3,7.4,7,7.8,12,,5,1.7,37,25,50,13,8,18,165,140,200,24,1.5
90216230,3,Cg1,0.4,0.9,208,0.6,0.4,3,7.4,7,7.8,14,,5,1.7,30,25,50,9,8,18,165,140,200,21,1.586
90216230,4,Cg2,0.9,1.2,202,0.6,0.4,3,7.4,7,7.8,18,,4,1.4,11,6,20,4,2,18,180,140,200,7,1.644
90116240,1,Ap,0,0.25,109,3,2,4,7.3,7,7.8,9,,1.5,1.6,63,40,80,23,18,35,145,130,170,40,1.365
90116240,2,Bw,0.25,0.6,210,2,1,4,7.4,7,7.8,12,,3,1.7,63,40,80,23,18,35,145,130,170,40,1.399
90116240,3,Cg1,0.6,0.9,210,0.6,0.4,3,7.4,7,7.8,14,,5,1.7,45,25,80,20,8,25,165,140,200,25,1.483
90116240,4,Cg2,0.9,1.2,202,0.6,0.4,3,7.4,7,7.8,18,,4,1.4,11,6,20,4,2,18,180,140,200,7,1.644
90216240,1,Ap,0,0.25,109,5,2,7,6.9,6,7.8,9,,1.5,1.6,63,40,80,23,18,35,145,130,170,40,1.291
90216240,2,Bw,0.25,0.6,210,2,1,4,7.4,7,7.8,12,,3,1.7,63,40,80,23,18,35,145,130,170,40,1.399
90216240,3,Cg1,0.6,0.9,210,0.6,0.4,3,7.4,7,7.8,14,,5,1.7,45,25,80,20,8,25,165,140,200,25,1.483
90216240,4,Cg2,0.9,1.2,202,0.6,0.4,3,7.4,7,7.8,18,,4,1.4,11,6,20,4,2,18,180,140,200,7,1.644
90116250,1,Ap,0,0.25,108,2,1,4,5,4.5,6,11,,0.1,1.3,40,30,50,14,8,18,160,110,190,26,1.472
90116250,2,Bw,0.25,0.6,209,1.5,1,3,4.9,4.5,6,14,,0.1,1.5,40,30,50,14,8,18,160,110,190,26,1.491
90116250,3,Cg1,0.6,0.9,208,0.6,0.4,3,5.3,5,6.8,14,,0.1,1.5,30,25,50,9,8,18,165,140,200,21,1.586
90116250,4,Cg2,0.9,1.2,202,0.6,0.4,3,5.8,5,6.8,18,,0.1,1,11,6,20,4,2,18,180,140,200,7,1.644
90216250,1,Ap,0,0.25,108,4,2,7,5,4.5,6,11,,0.1,1.3,40,30,50,14,8,18,160,110,190,26,1.396
90216250,2,Bw,0.25,0.6,209,1.5,1,3,4.9,4.5,6,14,,0.1,1.5,40,30,50,14,8,18,160,110,190,26,1.491
90216250,3,Cg1,0.6,0.8,208,0.6,0.4,3,5.3,5,6.8,14,,0.1,1.5,30,25,50,9,8,18,165,140,200,21,1.586
90216250,4,Cg2,0.8,1.2,202,0.6,0.4,3,5.8,5,6.8,18,,0.1,1,11,6,20,4,2,18,180,140,200,7,1.644
90116260,1,Ap,0,0.25,109,3,1,4,5.4,5,6,11,,0.2,1.3,55,40,70,22,18,35,150,130,180,33,1.372
90116260,2,Bw,0.25,0.6,210,1.5,1,3,5,4.8,6,14,,0.2,1.5,55,40,70,22,18,35,150,130,180,33,1.424
90116260,3,Cg1,0.6,0.8,211,0.6,0.4,3,5.3,5,6.8,14,,0.1,1.5,60,25,70,26,8,30,150,140,200,34,1.433
90116260,4,Cg2,0.8,1.2,202,0.6,0.4,3,5.8,5,6.8,18,,0.1,1,11,6,20,4,2,18,180,140,200,7,1.644
90216260,1,Ap,0,0.25,109,5,2,8,5.4,5,6,11,,0.2,1.3,55,40,70,22,18,35,150,130,180,33,1.297
90216260,2,Bw,0.25,0.6,210,1.5,1,3,5,4.8,6,14,,0.2,1.5,55,40,70,22,18,35,150,130,180,33,1.424
90216260,3,Cg1,0.6,0.8,211,0.6,0.4,3,5.3,5,6.8,14,,0.1,1.5,60,25,70,26,8,30,150,140,200,34,1.433
90216260,4,Cg2,0.8,1.2,202,0.6,0.4,3,5.8,5,6.8,18,,0.1,1,11,6,20,4,2,18,180,140,200,7,1.644
17010,1,Apg,0,0.2,108,3,1,4,5.3,4.3,5.5,11,,0,1.3,34,25,50,14,8,18,170,140,190,20,1.435
17010,2,Cwg1,0.2,0.4,209,0.8,0.5,2,4.6,4.3,5.5,11,,0,1.3,32,25,50,12,8,18,170,140,190,20,1.543
17010,3,Cwg2,0.4,0.65,210,0.4,0.2,2,4.6,4.3,5.5,14,,0,1.8,52,25,60,20,8,25,130,110,190,32,1.5
17010,4,Cg,0.65,1.2,202,0.3,0.2,2,5,4.3,5.5,18,,0.3,0.4,10,6,25,4,2,12,200,160,240,6,1.642
17020,1,Apg,0,0.2,108,3,1,3,5.3,4.3,5.5,11,,0,1.3,34,25,50,14,8,18,170,140,190,20,1.435
